Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775386715,50,,Aggregated,2.800000,0.100000,8400,12000,22000,26000,31000,40000,68000,71000,72000,72000,72000,285,1,8400,12542.972766666004,166.75700002815574,71802.28890001308,330.69122807017544
1775386716,50,,Aggregated,2.800000,0.100000,8400,12000,22000,26000,31000,40000,68000,71000,72000,72000,72000,285,1,8400,12542.972766666004,166.75700002815574,71802.28890001308,330.69122807017544
1775386717,50,,Aggregated,3.100000,0.100000,8500,12000,23000,25000,30000,40000,68000,71000,72000,72000,72000,292,1,8400,12484.97383595741,166.75700002815574,71802.28890001308,327.67808219178085
1775386718,50,,Aggregated,3.100000,0.100000,8500,12000,23000,26000,31000,40000,68000,71000,72000,72000,72000,295,1,8500,12508.254964405402,166.75700002815574,71802.28890001308,327.98644067796613
1775386719,50,,Aggregated,3.100000,0.100000,8500,12000,23000,26000,31000,40000,68000,71000,72000,72000,72000,295,1,8500,12508.254964405402,166.75700002815574,71802.28890001308,327.98644067796613
1775386720,50,,Aggregated,3.100000,0.100000,8500,12000,23000,26000,31000,40000,68000,71000,72000,72000,72000,295,1,8500,12508.254964405402,166.75700002815574,71802.28890001308,327.98644067796613
1775386721,50,,Aggregated,3.100000,0.100000,8500,12000,23000,26000,31000,40000,68000,71000,72000,72000,72000,295,1,8500,12508.254964405402,166.75700002815574,71802.28890001308,327.98644067796613
1775386722,50,,Aggregated,3.500000,0.100000,8600,12000,23000,26000,31000,41000,68000,71000,72000,72000,72000,298,1,8500,12564.78661174328,166.75700002815574,71802.28890001308,329.28859060402687
1775386723,50,,Aggregated,2.800000,0.000000,8700,12000,24000,26000,32000,42000,68000,71000,72000,72000,72000,304,1,8600,12787.872821051631,166.75700002815574,71802.28890001308,337.0328947368421
1775386724,50,,Aggregated,2.800000,0.000000,8700,12000,24000,26000,32000,42000,68000,71000,72000,72000,72000,304,1,8600,12787.872821051631,166.75700002815574,71802.28890001308,337.0328947368421
1775386725,50,,Aggregated,2.800000,0.000000,8700,12000,24000,26000,32000,42000,68000,71000,72000,72000,72000,304,1,8600,12787.872821051631,166.75700002815574,71802.28890001308,337.0328947368421
1775386726,50,,Aggregated,2.800000,0.000000,8700,12000,24000,26000,32000,42000,68000,71000,72000,72000,72000,304,1,8600,12787.872821051631,166.75700002815574,71802.28890001308,337.0328947368421
